station_id,stationname,date,daytype,rides
40430,Clinton-Forest Park,03/17/2024,U,676
40430,Clinton-Forest Park,03/18/2024,W,1547
40430,Clinton-Forest Park,03/19/2024,W,1949
40430,Clinton-Forest Park,03/20/2024,W,1918
40430,Clinton-Forest Park,03/21/2024,W,1834
40430,Clinton-Forest Park,03/22/2024,W,1176
40430,Clinton-Forest Park,03/23/2024,A,812
40430,Clinton-Forest Park,03/24/2024,U,788
40430,Clinton-Forest Park,03/25/2024,W,1490
40430,Clinton-Forest Park,03/26/2024,W,1983
40430,Clinton-Forest Park,03/27/2024,W,1867
40430,Clinton-Forest Park,03/28/2024,W,1770
40430,Clinton-Forest Park,03/29/2024,W,1184
40430,Clinton-Forest Park,03/30/2024,A,731
40430,Clinton-Forest Park,03/31/2024,U,656
40440,California-Cermak,03/01/2024,W,992
40440,California-Cermak,03/02/2024,A,693
40440,California-Cermak,03/03/2024,U,574
40440,California-Cermak,03/04/2024,W,953
40440,California-Cermak,03/05/2024,W,1060
40440,California-Cermak,03/06/2024,W,1110
40440,California-Cermak,03/07/2024,W,1075
40440,California-Cermak,03/08/2024,W,924
40440,California-Cermak,03/09/2024,A,722
40440,California-Cermak,03/10/2024,U,523
40440,California-Cermak,03/11/2024,W,1081
40440,California-Cermak,03/12/2024,W,1099
40440,California-Cermak,03/13/2024,W,1090
40440,California-Cermak,03/14/2024,W,1011
40440,California-Cermak,03/15/2024,W,1031
40440,California-Cermak,03/16/2024,A,843
40440,California-Cermak,03/17/2024,U,543
40440,California-Cermak,03/18/2024,W,959
40440,California-Cermak,03/19/2024,W,1029
40440,California-Cermak,03/20/2024,W,1066
40440,California-Cermak,03/21/2024,W,1095
40440,California-Cermak,03/22/2024,W,961
40440,California-Cermak,03/23/2024,A,643
40440,California-Cermak,03/24/2024,U,499
40440,California-Cermak,03/25/2024,W,908
40440,California-Cermak,03/26/2024,W,877
40440,California-Cermak,03/27/2024,W,975
40440,California-Cermak,03/28/2024,W,937
40440,California-Cermak,03/29/2024,W,881
40440,California-Cermak,03/30/2024,A,668
40440,California-Cermak,03/31/2024,U,469
40450,95th/Dan Ryan,03/01/2024,W,4461
40450,95th/Dan Ryan,03/02/2024,A,3028
40450,95th/Dan Ryan,03/03/2024,U,2351
40450,95th/Dan Ryan,03/04/2024,W,4294
40450,95th/Dan Ryan,03/05/2024,W,4389
40450,95th/Dan Ryan,03/06/2024,W,4648
40450,95th/Dan Ryan,03/07/2024,W,4587
40450,95th/Dan Ryan,03/08/2024,W,4105
40450,95th/Dan Ryan,03/09/2024,A,2744
40450,95th/Dan Ryan,03/10/2024,U,2218
40450,95th/Dan Ryan,03/11/2024,W,4409
40450,95th/Dan Ryan,03/12/2024,W,4707
40450,95th/Dan Ryan,03/13/2024,W,4773
40450,95th/Dan Ryan,03/14/2024,W,4025
40450,95th/Dan Ryan,03/15/2024,W,4531
40450,95th/Dan Ryan,03/16/2024,A,3108
40450,95th/Dan Ryan,03/17/2024,U,2367
40450,95th/Dan Ryan,03/18/2024,W,4425
40450,95th/Dan Ryan,03/19/2024,W,4591
40450,95th/Dan Ryan,03/20/2024,W,4680
40450,95th/Dan Ryan,03/21/2024,W,4486
40450,95th/Dan Ryan,03/22/2024,W,4061
40450,95th/Dan Ryan,03/23/2024,A,2922
40450,95th/Dan Ryan,03/24/2024,U,2322
40450,95th/Dan Ryan,03/25/2024,W,3838
40450,95th/Dan Ryan,03/26/2024,W,4033
40450,95th/Dan Ryan,03/27/2024,W,4102
40450,95th/Dan Ryan,03/28/2024,W,4025
40450,95th/Dan Ryan,03/29/2024,W,3956
40450,95th/Dan Ryan,03/30/2024,A,2874
40450,95th/Dan Ryan,03/31/2024,U,2217
40460,Merchandise Mart,03/01/2024,W,2510
40460,Merchandise Mart,03/03/2024,U,1080
40460,Merchandise Mart,03/04/2024,W,3230
40460,Merchandise Mart,03/05/2024,W,4509
40460,Merchandise Mart,03/06/2024,W,4439
40460,Merchandise Mart,03/07/2024,W,4609
40460,Merchandise Mart,03/08/2024,W,2344
40460,Merchandise Mart,03/09/2024,A,1418
40460,Merchandise Mart,03/10/2024,U,877
40460,Merchandise Mart,03/11/2024,W,3469
40460,Merchandise Mart,03/12/2024,W,4697
40460,Merchandise Mart,03/13/2024,W,4742
40460,Merchandise Mart,03/14/2024,W,4613
40460,Merchandise Mart,03/15/2024,W,3430
40460,Merchandise Mart,03/16/2024,A,11053
40460,Merchandise Mart,03/17/2024,U,1705
40460,Merchandise Mart,03/18/2024,W,3433
40460,Merchandise Mart,03/19/2024,W,4888
40460,Merchandise Mart,03/20/2024,W,4521
40460,Merchandise Mart,03/21/2024,W,4582
40460,Merchandise Mart,03/22/2024,W,2386
40460,Merchandise Mart,03/23/2024,A,1438
40460,Merchandise Mart,03/24/2024,U,1019
40460,Merchandise Mart,03/25/2024,W,3172
40460,Merchandise Mart,03/26/2024,W,4468
40460,Merchandise Mart,03/27/2024,W,4345
40460,Merchandise Mart,03/28/2024,W,4297
40460,Merchandise Mart,03/29/2024,W,2295
40460,Merchandise Mart,03/30/2024,A,1260
40460,Merchandise Mart,03/31/2024,U,750
40470,Racine,03/01/2024,W,769
40470,Racine,03/02/2024,A,425
40470,Racine,03/03/2024,U,241
40470,Racine,03/04/2024,W,706
40470,Racine,03/05/2024,W,786
40470,Racine,03/06/2024,W,786
40470,Racine,03/07/2024,W,803
40470,Racine,03/08/2024,W,1150
40470,Racine,03/09/2024,A,405
40470,Racine,03/10/2024,U,253
40470,Racine,03/11/2024,W,775
40470,Racine,03/12/2024,W,851
40470,Racine,03/13/2024,W,866
40470,Racine,03/14/2024,W,759
40470,Racine,03/15/2024,W,812
40470,Racine,03/16/2024,A,845
40470,Racine,03/17/2024,U,317
40470,Racine,03/18/2024,W,806
40470,Racine,03/19/2024,W,778
40470,Racine,03/20/2024,W,818
40470,Racine,03/21/2024,W,794
40470,Racine,03/22/2024,W,706
40470,Racine,03/23/2024,A,320
40470,Racine,03/24/2024,U,305
40470,Racine,03/25/2024,W,361
40470,Racine,03/26/2024,W,369
40470,Racine,03/27/2024,W,390
40470,Racine,03/28/2024,W,442
40470,Racine,03/29/2024,W,416
40470,Racine,03/30/2024,A,367
40470,Racine,03/31/2024,U,218
40480,Cicero-Lake,03/01/2024,W,711
40480,Cicero-Lake,03/02/2024,A,568
40480,Cicero-Lake,03/03/2024,U,435
40480,Cicero-Lake,03/04/2024,W,671
40480,Cicero-Lake,03/05/2024,W,690
40480,Cicero-Lake,03/06/2024,W,711
40480,Cicero-Lake,03/07/2024,W,770
40480,Cicero-Lake,03/08/2024,W,680
40480,Cicero-Lake,03/09/2024,A,530
40480,Cicero-Lake,03/10/2024,U,394
40480,Cicero-Lake,03/11/2024,W,685
40480,Cicero-Lake,03/12/2024,W,720
40480,Cicero-Lake,03/13/2024,W,757
40480,Cicero-Lake,03/14/2024,W,702
40480,Cicero-Lake,03/15/2024,W,790
40480,Cicero-Lake,03/16/2024,A,532
40480,Cicero-Lake,03/17/2024,U,346
40480,Cicero-Lake,03/18/2024,W,679
40480,Cicero-Lake,03/19/2024,W,718
40480,Cicero-Lake,03/20/2024,W,757
40480,Cicero-Lake,03/21/2024,W,739
40480,Cicero-Lake,03/22/2024,W,706
40480,Cicero-Lake,03/23/2024,A,492
40480,Cicero-Lake,03/24/2024,U,390
40480,Cicero-Lake,03/25/2024,W,584
40480,Cicero-Lake,03/26/2024,W,577
40480,Cicero-Lake,03/27/2024,W,667
40480,Cicero-Lake,03/28/2024,W,669
40480,Cicero-Lake,03/29/2024,W,648
40480,Cicero-Lake,03/30/2024,A,503
40480,Cicero-Lake,03/31/2024,U,378
40490,Grand/Milwaukee,03/01/2024,W,1584
40490,Grand/Milwaukee,03/02/2024,A,1383
40490,Grand/Milwaukee,03/03/2024,U,947
40490,Grand/Milwaukee,03/04/2024,W,1423
40490,Grand/Milwaukee,03/05/2024,W,1758
40490,Grand/Milwaukee,03/06/2024,W,1796
40490,Grand/Milwaukee,03/07/2024,W,1955
40490,Grand/Milwaukee,03/08/2024,W,1468
40490,Grand/Milwaukee,03/09/2024,A,1310
40490,Grand/Milwaukee,03/10/2024,U,980
40490,Grand/Milwaukee,03/11/2024,W,1536
40490,Grand/Milwaukee,03/12/2024,W,1829
40490,Grand/Milwaukee,03/13/2024,W,1932
40490,Grand/Milwaukee,03/14/2024,W,1970
40490,Grand/Milwaukee,03/15/2024,W,1949
40490,Grand/Milwaukee,03/16/2024,A,2837
40490,Grand/Milwaukee,03/17/2024,U,1236
40490,Grand/Milwaukee,03/18/2024,W,1728
40490,Grand/Milwaukee,03/19/2024,W,1898
40490,Grand/Milwaukee,03/20/2024,W,1965
40490,Grand/Milwaukee,03/21/2024,W,2005
40490,Grand/Milwaukee,03/22/2024,W,1547
40490,Grand/Milwaukee,03/23/2024,A,1442
40490,Grand/Milwaukee,03/24/2024,U,1039
40490,Grand/Milwaukee,03/25/2024,W,1547
40490,Grand/Milwaukee,03/26/2024,W,1800
40490,Grand/Milwaukee,03/27/2024,W,1976
40490,Grand/Milwaukee,03/28/2024,W,1968
40490,Grand/Milwaukee,03/29/2024,W,1584
40490,Grand/Milwaukee,03/30/2024,A,1320
40490,Grand/Milwaukee,03/31/2024,U,872
40510,Garfield-South Elevated,03/01/2024,W,630
40510,Garfield-South Elevated,03/02/2024,A,416
40510,Garfield-South Elevated,03/03/2024,U,335
40510,Garfield-South Elevated,03/04/2024,W,616
40510,Garfield-South Elevated,03/05/2024,W,653
40510,Garfield-South Elevated,03/06/2024,W,644
40510,Garfield-South Elevated,03/07/2024,W,658
40510,Garfield-South Elevated,03/08/2024,W,532
40510,Garfield-South Elevated,03/09/2024,A,401
40510,Garfield-South Elevated,03/10/2024,U,319
40510,Garfield-South Elevated,03/11/2024,W,635
40510,Garfield-South Elevated,03/12/2024,W,690
40510,Garfield-South Elevated,03/13/2024,W,670
40510,Garfield-South Elevated,03/14/2024,W,647
40510,Garfield-South Elevated,03/15/2024,W,610
40510,Garfield-South Elevated,03/16/2024,A,495
40510,Garfield-South Elevated,03/17/2024,U,370
40510,Garfield-South Elevated,03/18/2024,W,596
40510,Garfield-South Elevated,03/19/2024,W,679
40510,Garfield-South Elevated,03/20/2024,W,665
40510,Garfield-South Elevated,03/21/2024,W,605
40510,Garfield-South Elevated,03/22/2024,W,578
40510,Garfield-South Elevated,03/23/2024,A,315
40510,Garfield-South Elevated,03/24/2024,U,283
40510,Garfield-South Elevated,03/25/2024,W,618
40510,Garfield-South Elevated,03/26/2024,W,598
40510,Garfield-South Elevated,03/27/2024,W,617
40510,Garfield-South Elevated,03/28/2024,W,698
40510,Garfield-South Elevated,03/29/2024,W,621
40510,Garfield-South Elevated,03/30/2024,A,409
40510,Garfield-South Elevated,03/31/2024,U,311
40520,Foster,03/01/2024,W,409
40520,Foster,03/02/2024,A,335
40520,Foster,03/03/2024,U,270
40520,Foster,03/04/2024,W,314
40520,Foster,03/05/2024,W,368
40520,Foster,03/06/2024,W,381
40520,Foster,03/07/2024,W,396
40520,Foster,03/08/2024,W,368
40520,Foster,03/09/2024,A,301
40520,Foster,03/10/2024,U,225
40520,Foster,03/11/2024,W,304
40520,Foster,03/12/2024,W,379
40520,Foster,03/13/2024,W,382
40520,Foster,03/14/2024,W,367
40520,Foster,03/15/2024,W,402
40520,Foster,03/16/2024,A,478
40520,Foster,03/17/2024,U,197
40520,Foster,03/18/2024,W,281
40520,Foster,03/19/2024,W,308
40520,Foster,03/20/2024,W,302
40520,Foster,03/21/2024,W,308
40520,Foster,03/22/2024,W,269
40520,Foster,03/23/2024,A,241
40520,Foster,03/24/2024,U,202
40520,Foster,03/25/2024,W,332
40520,Foster,03/26/2024,W,344
40520,Foster,03/27/2024,W,388
40520,Foster,03/28/2024,W,510
40520,Foster,03/29/2024,W,496
40520,Foster,03/30/2024,A,360
40520,Foster,03/31/2024,U,207
40530,Diversey,03/01/2024,W,2414
40530,Diversey,03/02/2024,A,1868
40530,Diversey,03/03/2024,U,1294
40530,Diversey,03/04/2024,W,2503
40530,Diversey,03/05/2024,W,3352
40530,Diversey,03/06/2024,W,3312
40530,Diversey,03/07/2024,W,3416
40530,Diversey,03/08/2024,W,2242
40530,Diversey,03/09/2024,A,1916
40530,Diversey,03/10/2024,U,1312
40530,Diversey,03/11/2024,W,2635
40530,Diversey,03/12/2024,W,3456
40530,Diversey,03/13/2024,W,3426
40530,Diversey,03/14/2024,W,3161
40530,Diversey,03/15/2024,W,2849
40530,Diversey,03/16/2024,A,4701
40530,Diversey,03/17/2024,U,1349
40530,Diversey,03/18/2024,W,2635
40530,Diversey,03/19/2024,W,3464
40530,Diversey,03/20/2024,W,3299
40530,Diversey,03/21/2024,W,3117
40530,Diversey,03/22/2024,W,2105
40530,Diversey,03/23/2024,A,1752
40530,Diversey,03/24/2024,U,1298
40530,Diversey,03/25/2024,W,2257
40530,Diversey,03/26/2024,W,3075
40530,Diversey,03/27/2024,W,2931
40530,Diversey,03/28/2024,W,2993
40530,Diversey,03/29/2024,W,2075
40530,Diversey,03/30/2024,A,1584
40530,Diversey,03/31/2024,U,898
40540,Wilson,03/01/2024,W,5013
40540,Wilson,03/02/2024,A,4375
40540,Wilson,03/03/2024,U,2786
40540,Wilson,03/04/2024,W,4784
40540,Wilson,03/05/2024,W,5355
40540,Wilson,03/06/2024,W,5522
40540,Wilson,03/07/2024,W,5623
40540,Wilson,03/08/2024,W,4584
40540,Wilson,03/09/2024,A,3727
40540,Wilson,03/10/2024,U,2688
40540,Wilson,03/11/2024,W,4065
40540,Wilson,03/12/2024,W,5556
40540,Wilson,03/13/2024,W,5631
40540,Wilson,03/14/2024,W,5393
40540,Wilson,03/15/2024,W,5407
40540,Wilson,03/16/2024,A,5473
40540,Wilson,03/17/2024,U,3069
40540,Wilson,03/18/2024,W,5013
40540,Wilson,03/19/2024,W,5571
40540,Wilson,03/20/2024,W,5604
40540,Wilson,03/21/2024,W,5574
40540,Wilson,03/22/2024,W,4757
40540,Wilson,03/23/2024,A,3852
40540,Wilson,03/24/2024,U,2762
40540,Wilson,03/25/2024,W,4606
40540,Wilson,03/26/2024,W,4609
40540,Wilson,03/27/2024,W,4662
40540,Wilson,03/28/2024,W,4741
40540,Wilson,03/29/2024,W,4493
40540,Wilson,03/30/2024,A,3742
40540,Wilson,03/31/2024,U,2190
40550,Irving Park-O'Hare,03/01/2024,W,2277
40550,Irving Park-O'Hare,03/02/2024,A,1562
40550,Irving Park-O'Hare,03/03/2024,U,1188
40550,Irving Park-O'Hare,03/04/2024,W,2204
40550,Irving Park-O'Hare,03/05/2024,W,2500
40550,Irving Park-O'Hare,03/06/2024,W,2552
40550,Irving Park-O'Hare,03/07/2024,W,2541
40550,Irving Park-O'Hare,03/08/2024,W,2180
40550,Irving Park-O'Hare,03/09/2024,A,1519
40550,Irving Park-O'Hare,03/10/2024,U,1091
40550,Irving Park-O'Hare,03/11/2024,W,2266
40550,Irving Park-O'Hare,03/12/2024,W,2611
40550,Irving Park-O'Hare,03/13/2024,W,2608
40550,Irving Park-O'Hare,03/14/2024,W,2500
40550,Irving Park-O'Hare,03/15/2024,W,2509
40550,Irving Park-O'Hare,03/16/2024,A,2183
40550,Irving Park-O'Hare,03/17/2024,U,1181
40550,Irving Park-O'Hare,03/18/2024,W,2227
40550,Irving Park-O'Hare,03/19/2024,W,2492
40550,Irving Park-O'Hare,03/20/2024,W,2563
40550,Irving Park-O'Hare,03/21/2024,W,2583
40550,Irving Park-O'Hare,03/22/2024,W,2234
40550,Irving Park-O'Hare,03/23/2024,A,1523
40550,Irving Park-O'Hare,03/24/2024,U,1259
40550,Irving Park-O'Hare,03/25/2024,W,2191
40550,Irving Park-O'Hare,03/26/2024,W,2353
40550,Irving Park-O'Hare,03/27/2024,W,2382
40550,Irving Park-O'Hare,03/28/2024,W,2403
40550,Irving Park-O'Hare,03/29/2024,W,2004
40550,Irving Park-O'Hare,03/30/2024,A,1423
40550,Irving Park-O'Hare,03/31/2024,U,1070
40560,Jackson/State,03/01/2024,W,2789
40560,Jackson/State,03/02/2024,A,2001
40560,Jackson/State,03/03/2024,U,1349
40560,Jackson/State,03/04/2024,W,4010
40560,Jackson/State,03/05/2024,W,4687
40560,Jackson/State,03/06/2024,W,4653
40560,Jackson/State,03/07/2024,W,4789
40560,Jackson/State,03/08/2024,W,2906
40560,Jackson/State,03/09/2024,A,1998
40560,Jackson/State,03/10/2024,U,1480
40560,Jackson/State,03/11/2024,W,4441
40560,Jackson/State,03/12/2024,W,5067
40560,Jackson/State,03/13/2024,W,4908
40560,Jackson/State,03/14/2024,W,4740
40560,Jackson/State,03/15/2024,W,3267
40560,Jackson/State,03/16/2024,A,4005
40560,Jackson/State,03/17/2024,U,1695
40560,Jackson/State,03/18/2024,W,3552
40560,Jackson/State,03/19/2024,W,3976
40560,Jackson/State,03/20/2024,W,3873
40560,Jackson/State,03/21/2024,W,4017
40560,Jackson/State,03/22/2024,W,3276
40560,Jackson/State,03/23/2024,A,2556
40560,Jackson/State,03/24/2024,U,3276
40560,Jackson/State,03/25/2024,W,3051
40560,Jackson/State,03/26/2024,W,3586
40560,Jackson/State,03/27/2024,W,3434
40560,Jackson/State,03/28/2024,W,3541
40560,Jackson/State,03/29/2024,W,2688
40560,Jackson/State,03/30/2024,A,2048
40560,Jackson/State,03/31/2024,U,1315
40570,California/Milwaukee,03/01/2024,W,2660
40570,California/Milwaukee,03/02/2024,A,2180
40570,California/Milwaukee,03/03/2024,U,1438
40570,California/Milwaukee,03/04/2024,W,2501
40570,California/Milwaukee,03/05/2024,W,2909
40570,California/Milwaukee,03/06/2024,W,3156
40570,California/Milwaukee,03/07/2024,W,3172
40570,California/Milwaukee,03/08/2024,W,2435
40570,California/Milwaukee,03/09/2024,A,2015
40570,California/Milwaukee,03/10/2024,U,1322
40570,California/Milwaukee,03/11/2024,W,2652
40570,California/Milwaukee,03/12/2024,W,3247
40570,California/Milwaukee,03/13/2024,W,3337
40570,California/Milwaukee,03/14/2024,W,2994
40570,California/Milwaukee,03/15/2024,W,2895
40570,California/Milwaukee,03/16/2024,A,3887
40570,California/Milwaukee,03/17/2024,U,1625
40570,California/Milwaukee,03/18/2024,W,2550
40570,California/Milwaukee,03/19/2024,W,3179
40570,California/Milwaukee,03/20/2024,W,3203
40600,Kostner,03/09/2024,A,193
40570,California/Milwaukee,03/21/2024,W,3129
40570,California/Milwaukee,03/22/2024,W,2545
40570,California/Milwaukee,03/23/2024,A,2095
40570,California/Milwaukee,03/24/2024,U,1609
40570,California/Milwaukee,03/25/2024,W,2459
40570,California/Milwaukee,03/26/2024,W,2967
40570,California/Milwaukee,03/27/2024,W,2951
40570,California/Milwaukee,03/28/2024,W,3011
40570,California/Milwaukee,03/29/2024,W,2381
40570,California/Milwaukee,03/30/2024,A,2020
40570,California/Milwaukee,03/31/2024,U,1056
40580,54th/Cermak,03/01/2024,W,1641
40580,54th/Cermak,03/02/2024,A,971
40580,54th/Cermak,03/03/2024,U,791
40580,54th/Cermak,03/04/2024,W,1647
40580,54th/Cermak,03/05/2024,W,1670
40580,54th/Cermak,03/06/2024,W,1760
40580,54th/Cermak,03/07/2024,W,1692
40580,54th/Cermak,03/08/2024,W,1463
40580,54th/Cermak,03/09/2024,A,976
40580,54th/Cermak,03/10/2024,U,645
40580,54th/Cermak,03/11/2024,W,1656
40580,54th/Cermak,03/12/2024,W,1741
40580,54th/Cermak,03/13/2024,W,1738
40580,54th/Cermak,03/14/2024,W,1600
40580,54th/Cermak,03/15/2024,W,1591
40580,54th/Cermak,03/16/2024,A,1494
40580,54th/Cermak,03/17/2024,U,774
40580,54th/Cermak,03/18/2024,W,1469
40580,54th/Cermak,03/19/2024,W,1689
40580,54th/Cermak,03/20/2024,W,1739
40580,54th/Cermak,03/21/2024,W,1587
40580,54th/Cermak,03/22/2024,W,1448
40580,54th/Cermak,03/23/2024,A,933
40580,54th/Cermak,03/24/2024,U,749
40580,54th/Cermak,03/25/2024,W,1411
40580,54th/Cermak,03/26/2024,W,1606
40580,54th/Cermak,03/27/2024,W,1593
40580,54th/Cermak,03/28/2024,W,1568
40580,54th/Cermak,03/29/2024,W,1412
40580,54th/Cermak,03/30/2024,A,912
40580,54th/Cermak,03/31/2024,U,605
40590,Damen/Milwaukee,03/01/2024,W,3073
40590,Damen/Milwaukee,03/02/2024,A,2826
40590,Damen/Milwaukee,03/03/2024,U,2140
40590,Damen/Milwaukee,03/04/2024,W,2811
40590,Damen/Milwaukee,03/05/2024,W,3279
40590,Damen/Milwaukee,03/06/2024,W,3409
40590,Damen/Milwaukee,03/07/2024,W,3502
40590,Damen/Milwaukee,03/08/2024,W,2783
40590,Damen/Milwaukee,03/09/2024,A,3121
40590,Damen/Milwaukee,03/10/2024,U,1736
40590,Damen/Milwaukee,03/11/2024,W,3128
40590,Damen/Milwaukee,03/12/2024,W,3823
40590,Damen/Milwaukee,03/13/2024,W,3712
40590,Damen/Milwaukee,03/14/2024,W,3418
40590,Damen/Milwaukee,03/15/2024,W,3901
40590,Damen/Milwaukee,03/16/2024,A,5582
40590,Damen/Milwaukee,03/17/2024,U,2441
40590,Damen/Milwaukee,03/18/2024,W,2990
40590,Damen/Milwaukee,03/19/2024,W,3615
40590,Damen/Milwaukee,03/20/2024,W,3462
40590,Damen/Milwaukee,03/21/2024,W,3500
40590,Damen/Milwaukee,03/22/2024,W,2940
40590,Damen/Milwaukee,03/23/2024,A,2987
40590,Damen/Milwaukee,03/24/2024,U,2107
40590,Damen/Milwaukee,03/25/2024,W,2925
40590,Damen/Milwaukee,03/26/2024,W,3389
40590,Damen/Milwaukee,03/27/2024,W,3433
40590,Damen/Milwaukee,03/28/2024,W,3378
40590,Damen/Milwaukee,03/29/2024,W,3127
40590,Damen/Milwaukee,03/30/2024,A,2724
40590,Damen/Milwaukee,03/31/2024,U,1338
40600,Kostner,03/01/2024,W,316
40600,Kostner,03/02/2024,A,244
40600,Kostner,03/03/2024,U,175
40600,Kostner,03/04/2024,W,274
40600,Kostner,03/05/2024,W,301
40600,Kostner,03/06/2024,W,306
40600,Kostner,03/07/2024,W,276
40600,Kostner,03/08/2024,W,279
40600,Kostner,03/10/2024,U,136
40600,Kostner,03/11/2024,W,277
40600,Kostner,03/12/2024,W,318
40600,Kostner,03/13/2024,W,350
40600,Kostner,03/14/2024,W,309
40600,Kostner,03/15/2024,W,319
40600,Kostner,03/16/2024,A,255
40600,Kostner,03/17/2024,U,169
40600,Kostner,03/18/2024,W,255
40600,Kostner,03/19/2024,W,320
40600,Kostner,03/20/2024,W,341
40600,Kostner,03/21/2024,W,294
40600,Kostner,03/22/2024,W,277
40600,Kostner,03/23/2024,A,171
40600,Kostner,03/24/2024,U,128
40600,Kostner,03/25/2024,W,233
40600,Kostner,03/26/2024,W,269
40600,Kostner,03/27/2024,W,266
40600,Kostner,03/28/2024,W,279
40600,Kostner,03/29/2024,W,276
40600,Kostner,03/30/2024,A,195
40600,Kostner,03/31/2024,U,122
40610,Ridgeland,03/01/2024,W,561
40610,Ridgeland,03/02/2024,A,286
40610,Ridgeland,03/03/2024,U,203
40610,Ridgeland,03/04/2024,W,607
40610,Ridgeland,03/05/2024,W,735
40610,Ridgeland,03/06/2024,W,723
40610,Ridgeland,03/07/2024,W,724
40610,Ridgeland,03/08/2024,W,500
40610,Ridgeland,03/09/2024,A,271
40610,Ridgeland,03/10/2024,U,187
40610,Ridgeland,03/11/2024,W,642
40610,Ridgeland,03/12/2024,W,811
40610,Ridgeland,03/13/2024,W,806
40610,Ridgeland,03/14/2024,W,657
40610,Ridgeland,03/15/2024,W,590
40610,Ridgeland,03/16/2024,A,744
40610,Ridgeland,03/17/2024,U,223
40610,Ridgeland,03/18/2024,W,643
40610,Ridgeland,03/19/2024,W,714
40610,Ridgeland,03/20/2024,W,789
40610,Ridgeland,03/21/2024,W,726
40610,Ridgeland,03/22/2024,W,510
40610,Ridgeland,03/23/2024,A,283
40610,Ridgeland,03/24/2024,U,209
40610,Ridgeland,03/25/2024,W,490
40610,Ridgeland,03/26/2024,W,586
40610,Ridgeland,03/27/2024,W,610
40610,Ridgeland,03/28/2024,W,592
40610,Ridgeland,03/29/2024,W,451
40610,Ridgeland,03/30/2024,A,264
40610,Ridgeland,03/31/2024,U,171
40630,Clark/Division,03/01/2024,W,4202
40630,Clark/Division,03/02/2024,A,3695
40630,Clark/Division,03/03/2024,U,2668
40630,Clark/Division,03/04/2024,W,3967
40630,Clark/Division,03/05/2024,W,4508
40630,Clark/Division,03/06/2024,W,4644
40630,Clark/Division,03/07/2024,W,4591
40630,Clark/Division,03/08/2024,W,4143
40630,Clark/Division,03/09/2024,A,3621
40630,Clark/Division,03/10/2024,U,2676
40630,Clark/Division,03/11/2024,W,3965
40630,Clark/Division,03/12/2024,W,4731
40630,Clark/Division,03/13/2024,W,4820
40630,Clark/Division,03/14/2024,W,4840
40630,Clark/Division,03/15/2024,W,5053
40630,Clark/Division,03/16/2024,A,7185
40630,Clark/Division,03/17/2024,U,3272
40630,Clark/Division,03/18/2024,W,4308
40630,Clark/Division,03/19/2024,W,4779
40630,Clark/Division,03/20/2024,W,4785
40630,Clark/Division,03/21/2024,W,4610
40630,Clark/Division,03/22/2024,W,4235
40630,Clark/Division,03/23/2024,A,3591
40630,Clark/Division,03/24/2024,U,3058
40630,Clark/Division,03/25/2024,W,3489
40630,Clark/Division,03/26/2024,W,4042
40630,Clark/Division,03/27/2024,W,4085
40630,Clark/Division,03/28/2024,W,4227
40630,Clark/Division,03/29/2024,W,3756
40630,Clark/Division,03/30/2024,A,3564
40630,Clark/Division,03/31/2024,U,2099
40650,North/Clybourn,03/01/2024,W,2853
40650,North/Clybourn,03/02/2024,A,2590
40650,North/Clybourn,03/03/2024,U,1967
40650,North/Clybourn,03/04/2024,W,2614
40650,North/Clybourn,03/05/2024,W,2882
40650,North/Clybourn,03/06/2024,W,2859
40650,North/Clybourn,03/07/2024,W,2838
40650,North/Clybourn,03/08/2024,W,2538
40650,North/Clybourn,03/09/2024,A,2532
40650,North/Clybourn,03/10/2024,U,2068
40650,North/Clybourn,03/11/2024,W,2604
40650,North/Clybourn,03/12/2024,W,3127
40650,North/Clybourn,03/13/2024,W,3086
40650,North/Clybourn,03/14/2024,W,2995
40650,North/Clybourn,03/15/2024,W,3191
40650,North/Clybourn,03/16/2024,A,3594
40650,North/Clybourn,03/17/2024,U,1997
40650,North/Clybourn,03/18/2024,W,2640
40650,North/Clybourn,03/19/2024,W,3005
40650,North/Clybourn,03/20/2024,W,2995
40650,North/Clybourn,03/21/2024,W,2893
40650,North/Clybourn,03/22/2024,W,2623
40650,North/Clybourn,03/23/2024,A,2619
40650,North/Clybourn,03/24/2024,U,1951
40650,North/Clybourn,03/25/2024,W,2298
40650,North/Clybourn,03/26/2024,W,2656
40650,North/Clybourn,03/27/2024,W,2675
40650,North/Clybourn,03/28/2024,W,2630
40650,North/Clybourn,03/29/2024,W,2518
40650,North/Clybourn,03/30/2024,A,2511
40650,North/Clybourn,03/31/2024,U,1447
40660,Armitage,03/01/2024,W,2282
40660,Armitage,03/02/2024,A,1881
40660,Armitage,03/03/2024,U,1248
40660,Armitage,03/04/2024,W,2377
40660,Armitage,03/05/2024,W,2821
40660,Armitage,03/06/2024,W,2844
40660,Armitage,03/07/2024,W,2862
40660,Armitage,03/08/2024,W,2177
40660,Armitage,03/09/2024,A,1785
40660,Armitage,03/10/2024,U,1133
40660,Armitage,03/11/2024,W,2400
40660,Armitage,03/12/2024,W,2976
40660,Armitage,03/13/2024,W,2966
40660,Armitage,03/14/2024,W,2958
40660,Armitage,03/15/2024,W,2991
40660,Armitage,03/16/2024,A,4153
40660,Armitage,03/17/2024,U,1301
